member_id,age_band,region,plan_type,join_date,digital_affinity_score,device_type,baseline_propensity,treatment_eligible,impressions_post8w,reward_adopted,spotify_user_latent,adopt_week_id
4821,25-34,KwaZulu-Natal,Executive,2023-07-11,31,Mixed,-0.391,0,0,0,1,
4822,25-34,Western Cape,Plus,2021-01-18,77,Mixed,1.987,0,19,0,1,
4823,25-34,Mpumalanga,Classic,2023-09-03,3,GymScanner,-0.135,0,2,0,1,
4824,35-44,Mpumalanga,Executive,2025-10-19,31,Mixed,0.624,1,12,1,0,25.0
4825,45-54,Free State,Plus,2021-10-14,1,Wearable,-0.437,1,10,1,0,26.0
4826,45-54,Gauteng,Classic,2025-11-25,25,Wearable,-0.675,1,13,0,0,
4827,25-34,Gauteng,Plus,2025-07-13,31,Mixed,0.647,1,11,1,0,26.0
4828,25-34,KwaZulu-Natal,Essential,2024-05-15,76,GymScanner,0.729,0,5,0,1,
4829,65+,KwaZulu-Natal,Classic,2021-01-10,49,Phone,-0.022,1,0,0,0,
4830,18-24,Western Cape,Classic,2020-05-17,33,Wearable,-0.583,1,12,0,1,
4831,45-54,KwaZulu-Natal,Plus,2020-04-09,61,Phone,-0.183,0,6,0,1,
4832,18-24,Gauteng,Classic,2025-12-17,44,Phone,2.04,1,12,0,0,
4833,55-64,Free State,Essential,2023-09-01,58,Mixed,1.027,1,7,0,1,
4834,65+,KwaZulu-Natal,Classic,2022-12-29,42,Wearable,-0.326,1,4,0,1,
4835,25-34,Gauteng,Essential,2022-09-27,55,Phone,-0.555,0,3,0,1,
4836,55-64,Gauteng,Essential,2021-03-03,40,Phone,-0.116,1,0,0,1,
4837,45-54,KwaZulu-Natal,Classic,2021-01-28,27,GymScanner,-0.547,0,9,0,1,
4838,65+,Free State,Plus,2021-10-03,30,Phone,0.543,1,11,0,1,
4839,35-44,Gauteng,Plus,2024-01-05,61,Mixed,0.855,0,8,0,0,
4840,55-64,KwaZulu-Natal,Essential,2021-10-03,82,Mixed,-1.479,0,5,0,0,
4841,35-44,Gauteng,Essential,2020-11-09,80,Mixed,-0.56,1,7,0,1,
4842,45-54,Eastern Cape,Essential,2023-06-01,54,Phone,-0.841,0,0,0,0,
4843,35-44,Gauteng,Plus,2021-04-07,73,Mixed,0.666,1,0,0,1,
4844,25-34,North West,Executive,2025-01-30,23,Mixed,0.113,1,11,0,0,
4845,45-54,Eastern Cape,Classic,2025-09-12,47,Wearable,0.838,1,0,0,0,
4846,45-54,Limpopo,Classic,2023-04-14,61,Wearable,0.647,0,1,0,0,
4847,35-44,Eastern Cape,Plus,2022-05-04,15,Wearable,-0.261,1,0,0,0,
4848,65+,KwaZulu-Natal,Essential,2020-08-28,50,Mixed,1.005,0,11,0,1,
4849,18-24,KwaZulu-Natal,Plus,2023-12-06,39,GymScanner,0.298,0,20,0,1,
4850,35-44,Free State,Classic,2023-02-06,35,Mixed,0.002,1,0,0,0,
4851,25-34,Western Cape,Executive,2020-02-07,59,Wearable,-0.502,1,11,1,1,25.0
4852,55-64,Gauteng,Classic,2020-07-03,88,Mixed,0.458,0,35,0,1,
4853,25-34,Gauteng,Classic,2022-08-25,72,Phone,1.351,1,19,1,0,26.0
4854,45-54,Western Cape,Essential,2025-08-09,57,Wearable,-0.355,0,2,0,0,
4855,45-54,KwaZulu-Natal,Classic,2025-08-17,77,Mixed,0.881,0,0,0,1,
4856,35-44,Western Cape,Essential,2024-12-28,95,Phone,1.248,1,22,0,1,
4857,65+,Mpumalanga,Classic,2023-02-19,100,Wearable,0.744,1,3,0,1,
4858,55-64,Gauteng,Plus,2023-06-18,28,Mixed,-0.347,0,21,0,0,
4859,55-64,Western Cape,Classic,2025-04-08,25,Wearable,-2.146,0,17,0,0,
4860,25-34,Western Cape,Essential,2024-02-13,56,Phone,-0.248,0,4,0,1,
4861,18-24,North West,Essential,2022-09-23,31,GymScanner,1.327,0,28,0,1,
4862,45-54,Gauteng,Classic,2024-03-18,66,Phone,-0.628,0,0,0,1,
4863,55-64,KwaZulu-Natal,Essential,2024-02-22,72,Mixed,-0.405,0,16,0,1,
4864,35-44,Eastern Cape,Plus,2024-07-27,71,Phone,1.78,0,1,0,0,
4865,45-54,North West,Plus,2025-04-18,57,Mixed,-0.625,1,0,1,0,26.0
4866,45-54,Gauteng,Plus,2021-06-02,53,Wearable,0.936,0,11,0,1,
4867,55-64,Eastern Cape,Plus,2023-11-02,62,Wearable,1.826,0,11,0,0,
4868,35-44,Eastern Cape,Plus,2023-11-19,55,Mixed,-1.516,1,9,0,0,
4869,25-34,Gauteng,Essential,2022-02-26,26,Mixed,-0.163,1,15,1,0,26.0
4870,35-44,KwaZulu-Natal,Essential,2025-11-14,40,Phone,-1.592,0,17,0,0,
4871,25-34,Western Cape,Plus,2020-05-20,61,GymScanner,0.736,1,11,1,0,26.0
4872,35-44,Western Cape,Plus,2023-07-24,64,Wearable,1.078,0,10,0,1,
4873,55-64,Eastern Cape,Essential,2021-10-11,88,Mixed,0.145,1,6,0,0,
4874,45-54,Gauteng,Classic,2020-11-16,46,Mixed,0.687,1,25,0,0,
4875,35-44,KwaZulu-Natal,Classic,2024-01-19,42,Mixed,2.038,0,18,0,1,
4876,25-34,Free State,Essential,2024-11-26,46,Phone,-1.115,0,0,0,1,
4877,35-44,KwaZulu-Natal,Essential,2023-11-20,46,Wearable,0.99,0,6,0,0,
4878,55-64,Gauteng,Essential,2025-11-05,56,Mixed,-0.807,0,19,0,0,
4879,18-24,Gauteng,Classic,2022-07-09,42,Wearable,-0.036,0,10,0,1,
4880,35-44,Free State,Essential,2023-12-18,29,Mixed,-0.595,0,0,0,1,
4881,35-44,Western Cape,Classic,2025-09-21,64,Wearable,0.777,1,16,0,0,
4882,18-24,Gauteng,Classic,2020-06-13,23,Wearable,-0.569,0,7,0,1,
4883,35-44,Free State,Classic,2021-09-11,29,Phone,-0.578,0,8,0,1,
4884,35-44,KwaZulu-Natal,Classic,2024-11-21,17,Mixed,-0.636,1,0,0,0,
4885,45-54,KwaZulu-Natal,Essential,2020-05-21,73,Wearable,0.908,0,1,0,1,
4886,35-44,North West,Essential,2020-09-09,49,Wearable,0.573,1,12,0,0,
4887,35-44,Eastern Cape,Essential,2023-03-01,60,Phone,0.668,0,27,0,0,
4888,18-24,Eastern Cape,Essential,2020-07-07,48,Mixed,0.057,0,14,0,0,
4889,18-24,KwaZulu-Natal,Classic,2024-12-11,46,Mixed,-0.912,1,5,0,0,
4890,55-64,Mpumalanga,Essential,2023-11-08,53,Mixed,-1.309,1,16,1,0,25.0
4891,35-44,Mpumalanga,Plus,2022-08-19,34,Wearable,0.525,1,7,0,0,
4892,25-34,Northern Cape,Plus,2021-03-19,58,Phone,0.011,1,10,0,1,
4893,55-64,Northern Cape,Classic,2022-07-17,64,Phone,1.254,1,11,1,1,26.0
4894,35-44,Western Cape,Essential,2025-12-13,34,Wearable,-0.86,0,11,0,0,
4895,55-64,Mpumalanga,Plus,2025-07-07,53,Phone,-0.797,0,0,0,0,
4896,35-44,Western Cape,Classic,2021-07-27,53,Wearable,-0.858,0,15,0,1,
4897,25-34,Gauteng,Essential,2025-10-25,27,Phone,2.328,0,0,0,1,
4898,55-64,Gauteng,Plus,2020-08-03,52,Phone,0.857,1,22,0,1,
4899,25-34,Gauteng,Essential,2020-10-15,50,Wearable,-0.346,1,0,1,0,25.0
4900,45-54,Western Cape,Plus,2025-05-08,76,Wearable,-0.258,1,9,1,0,25.0
4901,65+,Gauteng,Classic,2021-09-25,58,Mixed,-2.796,0,23,0,0,
4902,35-44,Gauteng,Plus,2025-08-04,40,Wearable,0.869,0,15,0,0,
4903,35-44,Gauteng,Classic,2023-03-27,49,Phone,1.277,0,11,0,1,
4904,25-34,Eastern Cape,Classic,2025-05-23,20,Mixed,1.111,1,5,0,0,
4905,25-34,Free State,Plus,2025-11-24,31,Mixed,-0.514,0,7,0,0,
4906,18-24,KwaZulu-Natal,Essential,2022-12-08,43,Phone,-1.43,1,10,0,1,
4907,35-44,Eastern Cape,Classic,2022-12-30,14,Phone,-2.479,0,22,0,0,
4908,25-34,Eastern Cape,Classic,2020-08-30,53,Mixed,-0.573,1,24,0,0,
4909,55-64,Gauteng,Classic,2021-07-13,25,GymScanner,1.434,1,0,1,0,26.0
4910,35-44,Western Cape,Classic,2022-12-28,42,Wearable,-1.56,1,13,0,0,
4911,35-44,Gauteng,Classic,2023-11-02,57,Wearable,0.652,1,2,0,1,
4912,65+,Limpopo,Executive,2021-09-21,55,Phone,-0.723,1,2,0,1,
4913,25-34,North West,Classic,2022-02-19,39,Wearable,0.81,0,2,0,1,
4914,55-64,Gauteng,Plus,2021-08-31,60,Phone,1.348,0,5,0,1,
4915,55-64,Northern Cape,Essential,2020-09-01,80,Phone,-1.046,0,8,0,1,
4916,55-64,Western Cape,Plus,2025-06-22,85,Wearable,-0.65,1,25,1,1,25.0
4917,25-34,KwaZulu-Natal,Classic,2022-05-06,43,Wearable,-0.267,0,14,0,0,
4918,18-24,Western Cape,Essential,2023-12-26,69,Wearable,2.029,1,14,0,1,
4919,25-34,Limpopo,Executive,2021-10-01,67,Wearable,-0.086,1,23,1,0,26.0
4920,55-64,Western Cape,Essential,2022-07-09,67,Wearable,-1.322,0,3,0,0,
4921,18-24,Limpopo,Essential,2020-06-04,43,Wearable,-0.839,1,13,0,1,
4922,25-34,Eastern Cape,Essential,2020-12-02,54,GymScanner,1.956,0,21,0,0,
4923,55-64,Gauteng,Plus,2025-02-23,39,Mixed,-0.328,0,0,0,0,
4924,35-44,Free State,Executive,2020-10-15,79,Phone,1.482,0,0,0,0,
4925,45-54,Eastern Cape,Essential,2021-12-25,33,Mixed,-0.422,1,0,1,1,26.0
4926,55-64,Western Cape,Plus,2025-04-24,64,GymScanner,0.216,1,20,1,0,26.0
4927,35-44,Northern Cape,Classic,2022-09-23,54,Mixed,-1.712,0,16,0,1,
4928,55-64,Limpopo,Plus,2024-03-16,84,Wearable,-0.316,1,24,0,0,
4929,25-34,KwaZulu-Natal,Classic,2023-10-14,35,Mixed,0.243,0,9,0,1,
4930,25-34,North West,Classic,2023-01-16,56,Mixed,0.891,1,22,0,1,
4931,35-44,Western Cape,Essential,2024-05-04,61,Wearable,1.463,1,0,0,1,
4932,35-44,North West,Classic,2025-03-24,20,Mixed,-1.8,0,4,0,0,
4933,55-64,Eastern Cape,Essential,2025-12-14,72,Wearable,-0.22,0,21,0,0,
4934,35-44,KwaZulu-Natal,Essential,2024-11-19,69,Wearable,0.962,0,10,0,1,
4935,18-24,Gauteng,Plus,2022-07-07,57,Phone,0.879,0,22,0,0,
4936,25-34,KwaZulu-Natal,Essential,2024-05-19,21,Wearable,-1.219,0,7,0,1,
4937,35-44,Gauteng,Essential,2021-07-26,55,Phone,-0.771,1,6,0,0,
4938,35-44,Gauteng,Executive,2025-06-05,40,Phone,0.589,1,17,0,1,
4939,55-64,Western Cape,Classic,2021-10-26,59,Mixed,-0.304,0,29,0,0,
4940,25-34,Western Cape,Plus,2020-06-15,52,Wearable,0.774,0,12,0,1,
4941,45-54,KwaZulu-Natal,Classic,2021-04-22,71,Phone,-0.064,0,5,0,1,
4942,18-24,Free State,Essential,2025-12-16,74,Phone,-1.414,1,24,1,0,26.0
4943,25-34,North West,Classic,2025-10-29,81,Mixed,0.752,1,12,0,1,
4944,55-64,KwaZulu-Natal,Essential,2020-07-25,59,Wearable,-0.702,0,11,0,1,
4945,25-34,Limpopo,Executive,2023-08-02,41,Phone,-0.349,1,0,0,0,
4946,65+,Gauteng,Classic,2022-03-18,49,Wearable,-0.035,0,0,0,1,
4947,35-44,Mpumalanga,Essential,2025-09-28,82,Phone,0.465,0,20,0,0,
4948,25-34,Gauteng,Classic,2023-11-29,25,Mixed,2.018,0,8,0,0,
4949,45-54,North West,Classic,2022-09-09,20,Wearable,-0.214,1,10,0,0,
4950,18-24,Northern Cape,Plus,2021-06-01,42,Wearable,-0.9,1,46,1,1,26.0
4951,25-34,Eastern Cape,Classic,2022-07-29,65,Wearable,0.22,0,8,0,1,
4952,55-64,KwaZulu-Natal,Classic,2022-01-12,55,Wearable,1.234,1,25,1,1,25.0
4953,45-54,KwaZulu-Natal,Executive,2021-04-12,56,Wearable,0.479,1,7,1,0,26.0
4954,45-54,Free State,Classic,2020-11-19,85,Wearable,-1.52,0,14,0,1,
4955,25-34,Gauteng,Plus,2024-08-24,78,Wearable,0.8,1,1,0,1,
4956,55-64,Gauteng,Essential,2021-04-10,47,Phone,0.334,0,13,0,0,
4957,55-64,KwaZulu-Natal,Essential,2024-08-31,68,Wearable,1.02,0,0,0,1,
4958,45-54,Free State,Plus,2023-10-11,95,Wearable,1.575,0,8,0,0,
4959,18-24,Gauteng,Essential,2024-09-14,45,GymScanner,-0.372,1,16,1,0,25.0
4960,65+,KwaZulu-Natal,Essential,2021-08-18,64,Phone,-0.466,1,11,1,1,25.0
4961,55-64,Limpopo,Classic,2025-10-12,43,Wearable,-1.448,1,22,1,1,26.0
4962,35-44,KwaZulu-Natal,Classic,2020-05-03,55,Mixed,-0.529,1,12,0,0,
4963,25-34,Gauteng,Essential,2020-10-30,16,Mixed,-0.197,1,14,1,0,25.0
4964,35-44,KwaZulu-Natal,Classic,2021-07-05,79,Phone,-1.222,0,11,0,1,
4965,55-64,Gauteng,Classic,2021-10-25,43,Mixed,0.956,0,0,0,0,
4966,25-34,Western Cape,Classic,2020-02-15,66,Wearable,2.082,0,11,0,0,
4967,45-54,Gauteng,Essential,2020-06-16,82,Phone,0.831,0,10,0,0,
4968,35-44,KwaZulu-Natal,Classic,2022-09-02,74,GymScanner,0.185,1,9,0,1,
4969,65+,North West,Classic,2022-12-03,32,Mixed,-1.425,1,13,0,1,
4970,35-44,Gauteng,Essential,2022-03-14,61,Wearable,0.799,0,32,0,1,
4971,18-24,North West,Plus,2020-03-09,28,Mixed,1.214,1,16,0,1,
4972,35-44,Gauteng,Essential,2022-09-27,34,Mixed,0.518,0,0,0,0,
4973,35-44,Limpopo,Plus,2022-08-15,55,GymScanner,-1.735,1,18,0,0,
4974,25-34,Western Cape,Essential,2021-08-09,43,Wearable,-0.518,1,11,1,1,26.0
4975,65+,Gauteng,Classic,2022-10-19,64,Wearable,2.044,0,5,0,0,
4976,65+,Gauteng,Essential,2024-01-07,31,Mixed,0.325,1,9,1,0,25.0
4977,45-54,Gauteng,Executive,2023-07-05,48,Mixed,-1.045,0,6,0,0,
4978,55-64,Gauteng,Classic,2023-07-04,46,Wearable,-0.458,1,12,0,0,
4979,18-24,Mpumalanga,Classic,2023-04-26,68,Mixed,0.058,0,5,0,0,
4980,55-64,KwaZulu-Natal,Classic,2023-03-02,57,Wearable,0.866,0,0,0,0,
4981,35-44,KwaZulu-Natal,Classic,2024-06-21,37,Wearable,-1.537,0,7,0,1,
4982,35-44,KwaZulu-Natal,Plus,2024-01-01,56,Phone,-1.045,0,8,0,0,
4983,45-54,KwaZulu-Natal,Classic,2023-12-27,16,Mixed,-1.902,1,6,0,1,
4984,45-54,Eastern Cape,Plus,2024-11-04,48,Mixed,0.759,0,14,0,1,
4985,45-54,Eastern Cape,Essential,2023-05-16,66,Mixed,0.017,0,24,0,0,
4986,25-34,KwaZulu-Natal,Classic,2020-10-10,38,Wearable,0.791,0,0,0,1,
4987,25-34,KwaZulu-Natal,Essential,2020-05-13,69,Phone,0.644,0,25,0,0,
4988,55-64,KwaZulu-Natal,Plus,2022-04-13,64,Phone,-0.233,1,14,0,1,
4989,25-34,KwaZulu-Natal,Essential,2023-01-09,43,Wearable,1.181,0,13,0,0,
4990,25-34,Western Cape,Plus,2020-12-12,86,Phone,0.259,0,10,0,0,
4991,55-64,Gauteng,Plus,2021-10-06,46,Wearable,-1.358,0,7,0,1,
4992,25-34,KwaZulu-Natal,Classic,2024-04-21,52,Mixed,1.793,0,3,0,0,
4993,18-24,North West,Essential,2022-09-30,43,Mixed,0.461,0,4,0,1,
4994,35-44,North West,Essential,2023-09-27,83,Wearable,0.787,1,6,0,1,
4995,25-34,KwaZulu-Natal,Essential,2024-11-04,65,Wearable,0.521,1,14,0,1,
4996,35-44,Western Cape,Plus,2025-06-20,34,Wearable,-0.65,0,10,0,0,
4997,35-44,Free State,Classic,2021-10-30,29,Wearable,-0.458,0,9,0,0,
4998,45-54,KwaZulu-Natal,Classic,2024-01-05,54,Wearable,0.495,1,14,1,0,26.0
4999,25-34,Gauteng,Executive,2022-08-17,81,Mixed,-1.004,1,19,1,0,26.0
5000,25-34,KwaZulu-Natal,Classic,2023-04-24,0,Wearable,0.732,1,11,0,0,
5001,35-44,KwaZulu-Natal,Essential,2023-04-30,55,Wearable,-0.605,1,9,0,1,
5002,55-64,Gauteng,Classic,2025-06-06,42,Phone,-0.461,1,15,0,1,
5003,45-54,North West,Plus,2025-09-25,34,Mixed,1.221,1,9,1,0,26.0
5004,45-54,Gauteng,Essential,2024-12-16,48,Mixed,0.534,0,23,0,1,
5005,25-34,Mpumalanga,Essential,2020-10-11,38,Phone,-1.569,1,23,1,1,25.0
5006,35-44,Western Cape,Plus,2022-05-03,52,Mixed,-0.229,1,5,0,0,
5007,35-44,Mpumalanga,Essential,2024-07-13,71,Phone,-1.657,1,6,0,1,
5008,25-34,North West,Plus,2022-04-11,55,Mixed,-1.589,1,17,1,0,26.0
5009,25-34,Northern Cape,Plus,2021-10-30,62,Phone,0.986,1,0,1,1,26.0
5010,35-44,Northern Cape,Essential,2020-12-25,57,Phone,0.272,1,11,0,0,
5011,55-64,KwaZulu-Natal,Plus,2024-12-10,36,Wearable,-0.463,0,17,0,0,
5012,18-24,Limpopo,Plus,2024-12-06,27,Mixed,-0.665,0,9,0,0,
5013,25-34,KwaZulu-Natal,Essential,2022-07-23,67,Wearable,1.119,0,4,0,0,
5014,25-34,Western Cape,Essential,2023-01-09,48,Wearable,-2.52,0,35,0,0,
5015,65+,Eastern Cape,Essential,2025-05-22,69,Phone,-0.358,1,15,1,0,25.0
5016,35-44,Western Cape,Essential,2023-08-16,66,Wearable,-0.378,1,6,1,1,26.0
5017,55-64,Gauteng,Essential,2024-01-12,19,Wearable,0.621,0,0,0,0,
5018,25-34,Western Cape,Essential,2023-11-13,38,Mixed,-2.728,1,15,1,0,25.0
5019,35-44,Free State,Essential,2024-02-18,34,Phone,0.127,0,9,0,0,
5020,25-34,Gauteng,Executive,2022-04-13,43,Phone,-0.654,0,13,0,1,
5021,35-44,Gauteng,Plus,2022-11-20,47,Phone,-0.189,0,0,0,0,
5022,35-44,Mpumalanga,Essential,2023-07-18,58,Wearable,-0.539,1,9,0,0,
5023,35-44,Eastern Cape,Plus,2022-02-16,35,Mixed,1.122,0,17,0,0,
5024,25-34,Gauteng,Essential,2020-10-19,52,GymScanner,0.154,0,17,0,1,
5025,18-24,Western Cape,Classic,2020-08-24,19,Phone,0.387,1,15,0,1,
5026,55-64,KwaZulu-Natal,Classic,2022-11-05,52,Phone,1.025,0,4,0,1,
5027,25-34,Gauteng,Classic,2023-10-06,94,Wearable,-0.296,1,9,1,1,25.0
5028,55-64,Western Cape,Plus,2024-04-10,63,Phone,0.784,0,4,0,0,
5029,55-64,Mpumalanga,Essential,2025-09-17,49,Phone,0.907,1,6,0,0,
5030,25-34,Limpopo,Classic,2023-10-03,65,Wearable,1.283,1,18,1,1,26.0
5031,25-34,Eastern Cape,Classic,2025-12-18,51,Mixed,1.138,0,17,0,0,
5032,55-64,Gauteng,Classic,2022-11-06,83,Phone,0.756,1,18,0,0,
5033,25-34,Limpopo,Executive,2025-05-28,37,Mixed,0.156,0,3,0,1,
5034,65+,North West,Classic,2025-05-28,44,Phone,-0.701,1,14,0,1,
5035,35-44,Western Cape,Plus,2021-08-13,25,Wearable,-0.906,0,19,0,1,
5036,45-54,Gauteng,Plus,2022-03-20,38,GymScanner,-0.89,1,0,0,1,
5037,35-44,Western Cape,Classic,2024-11-28,55,Phone,0.252,1,8,0,1,
5038,55-64,Mpumalanga,Classic,2021-06-18,68,Wearable,-0.824,1,11,0,1,
5039,45-54,KwaZulu-Natal,Essential,2023-02-22,64,Phone,1.059,1,23,0,0,
5040,25-34,Limpopo,Essential,2020-05-16,50,Mixed,2.336,1,9,0,0,
5041,25-34,KwaZulu-Natal,Plus,2021-03-01,24,Phone,-1.365,1,11,0,1,
5042,25-34,North West,Classic,2022-04-07,55,Wearable,-0.686,0,10,0,0,
5043,25-34,Gauteng,Essential,2023-04-19,62,Phone,-0.542,1,3,1,1,25.0
5044,45-54,Gauteng,Classic,2023-08-23,33,Mixed,0.486,1,20,0,0,
5045,45-54,Mpumalanga,Essential,2022-05-26,26,Wearable,-0.147,0,14,0,0,
5046,45-54,KwaZulu-Natal,Executive,2020-08-12,41,Wearable,0.623,1,0,0,1,
5047,18-24,Gauteng,Classic,2023-11-16,25,Phone,1.121,1,0,0,0,
5048,35-44,Northern Cape,Executive,2025-08-06,59,Phone,1.275,0,9,0,0,
5049,35-44,Northern Cape,Classic,2021-04-18,52,Mixed,-1.378,1,30,0,1,
5050,18-24,KwaZulu-Natal,Plus,2023-04-03,58,Wearable,0.192,0,19,0,1,
5051,35-44,Eastern Cape,Essential,2021-09-27,77,Wearable,0.312,1,0,0,1,
5052,25-34,Eastern Cape,Classic,2025-07-22,52,Phone,-1.155,0,22,0,0,
5053,18-24,Gauteng,Executive,2023-08-10,23,Wearable,-1.24,0,1,0,1,
5054,25-34,Western Cape,Essential,2024-07-21,68,Mixed,1.38,1,26,0,0,
5055,25-34,Gauteng,Classic,2021-09-16,58,Wearable,1.828,0,17,0,0,
5056,45-54,Gauteng,Classic,2021-01-18,52,Wearable,-2.517,0,0,0,0,
5057,35-44,Eastern Cape,Classic,2024-06-25,81,Mixed,-0.21,1,28,1,1,25.0
5058,55-64,North West,Plus,2021-06-22,49,Mixed,-0.433,0,0,0,0,
5059,18-24,Gauteng,Classic,2020-05-25,63,Mixed,0.432,0,0,0,1,
5060,55-64,Mpumalanga,Plus,2020-09-05,25,Phone,1.227,0,10,0,0,
5061,35-44,Gauteng,Classic,2024-06-05,73,GymScanner,2.223,0,21,0,1,
5062,25-34,Limpopo,Essential,2023-03-20,77,Mixed,0.864,1,4,1,1,25.0
5063,45-54,Free State,Essential,2023-09-30,42,Wearable,1.253,0,0,0,1,
5064,25-34,Gauteng,Essential,2024-04-11,41,Phone,-0.596,1,0,1,0,26.0
5065,45-54,Mpumalanga,Classic,2020-02-07,64,Wearable,-1.079,1,10,0,1,
5066,35-44,North West,Essential,2022-08-15,38,Mixed,0.478,0,0,0,0,
5067,18-24,KwaZulu-Natal,Classic,2025-10-10,67,Wearable,0.108,0,0,0,1,
5068,35-44,North West,Plus,2023-05-27,32,Wearable,0.858,0,10,0,0,
5069,35-44,Free State,Essential,2022-04-02,40,Wearable,-0.887,1,11,0,0,
5070,25-34,Western Cape,Classic,2022-10-26,57,Phone,0.699,0,24,0,1,
5071,35-44,Free State,Essential,2023-02-07,73,Mixed,0.53,0,10,0,1,
5072,35-44,Gauteng,Essential,2020-08-31,80,Wearable,2.685,0,2,0,0,
5073,55-64,Gauteng,Classic,2022-06-10,54,Mixed,0.696,1,0,0,1,
5074,35-44,Gauteng,Classic,2025-02-09,20,Wearable,2.43,1,8,0,0,
5075,65+,KwaZulu-Natal,Classic,2024-06-20,43,Mixed,0.677,0,10,0,1,
5076,35-44,Gauteng,Classic,2023-11-04,9,Mixed,-1.151,1,15,0,0,
5077,45-54,Western Cape,Classic,2023-06-16,74,GymScanner,-0.141,0,9,0,1,
5078,45-54,Mpumalanga,Essential,2023-10-21,8,Phone,-0.826,1,0,0,0,
5079,35-44,Western Cape,Classic,2023-07-24,90,Mixed,0.879,0,5,0,1,
5080,45-54,KwaZulu-Natal,Executive,2021-10-26,55,Phone,-0.577,0,37,0,0,
5081,35-44,KwaZulu-Natal,Executive,2022-10-15,65,Wearable,0.814,0,1,0,0,
5082,25-34,KwaZulu-Natal,Classic,2022-05-05,70,GymScanner,-0.244,0,0,0,1,
5083,35-44,Limpopo,Essential,2021-04-02,51,Phone,0.485,0,0,0,0,
5084,45-54,Gauteng,Classic,2023-12-15,57,Phone,1.363,0,24,0,0,
5085,45-54,Western Cape,Classic,2023-06-05,76,Phone,-1.684,1,17,1,0,25.0
5086,35-44,Western Cape,Classic,2024-02-09,45,Mixed,1.632,0,21,0,0,
5087,18-24,Limpopo,Essential,2025-07-27,40,Phone,-0.049,0,0,0,1,
5088,35-44,Gauteng,Essential,2024-01-12,45,GymScanner,-1.36,0,2,0,0,
5089,25-34,Limpopo,Plus,2025-10-18,57,Mixed,1.141,1,5,1,0,26.0
5090,25-34,Gauteng,Essential,2023-08-16,76,Phone,0.218,1,17,0,1,
5091,25-34,Gauteng,Essential,2023-12-04,33,Wearable,0.541,0,3,0,0,
5092,65+,Eastern Cape,Executive,2025-03-30,63,Phone,-0.413,1,9,0,0,
5093,35-44,Gauteng,Plus,2023-05-30,42,Phone,0.389,1,0,1,1,25.0
5094,25-34,KwaZulu-Natal,Classic,2024-04-22,45,Mixed,0.196,0,11,0,0,
5095,55-64,Free State,Classic,2020-03-25,50,Mixed,0.15,0,0,0,0,
5096,55-64,Gauteng,Classic,2024-05-28,71,Wearable,-0.029,0,6,0,1,
5097,35-44,Gauteng,Classic,2022-02-09,46,Wearable,0.574,1,9,0,1,
5098,25-34,Gauteng,Executive,2024-09-29,57,Wearable,0.498,0,18,0,0,
5099,45-54,Gauteng,Essential,2024-12-04,75,Phone,-0.191,1,12,0,0,
5100,45-54,Eastern Cape,Classic,2022-06-30,58,Mixed,0.752,1,13,1,0,25.0
5101,35-44,KwaZulu-Natal,Plus,2024-01-14,47,Wearable,-0.317,1,8,0,1,
5102,25-34,Gauteng,Classic,2024-09-09,57,Mixed,1.031,0,15,0,0,
5103,45-54,KwaZulu-Natal,Executive,2020-05-08,43,Mixed,-0.891,0,17,0,1,
5104,55-64,Eastern Cape,Classic,2020-11-02,67,GymScanner,0.744,1,9,1,1,26.0
5105,45-54,Eastern Cape,Plus,2023-12-19,25,Phone,-0.533,1,0,0,0,
5106,35-44,KwaZulu-Natal,Essential,2025-11-15,48,Mixed,-1.743,1,0,0,0,
5107,35-44,Limpopo,Essential,2024-07-13,26,Wearable,-0.564,0,11,0,1,
5108,35-44,Eastern Cape,Classic,2021-02-10,56,Phone,1.97,0,14,0,1,
5109,25-34,Eastern Cape,Plus,2023-04-11,61,Wearable,0.117,0,17,0,1,
5110,65+,Gauteng,Classic,2024-03-23,4,Mixed,0.132,0,8,0,1,
5111,45-54,Gauteng,Essential,2022-04-03,86,Phone,1.582,0,16,0,1,
5112,55-64,Northern Cape,Plus,2025-08-20,59,Mixed,-1.433,0,0,0,1,
5113,25-34,Limpopo,Plus,2021-05-15,51,Phone,-1.041,0,14,0,1,
5114,45-54,Gauteng,Classic,2021-11-28,61,Wearable,-0.213,0,0,0,0,
5115,35-44,Eastern Cape,Classic,2020-03-21,35,Wearable,0.508,1,0,0,0,
5116,45-54,Eastern Cape,Classic,2025-05-20,22,Mixed,-0.791,0,0,0,0,
5117,25-34,Western Cape,Essential,2025-02-22,21,Mixed,0.366,0,1,0,1,
5118,35-44,Gauteng,Plus,2023-09-22,74,Wearable,-1.257,1,11,1,1,25.0
5119,45-54,Eastern Cape,Executive,2020-02-28,76,Mixed,-0.05,1,0,1,0,25.0
5120,55-64,Gauteng,Executive,2020-04-24,54,Wearable,-0.656,1,14,0,1,
5121,45-54,Gauteng,Plus,2020-10-29,25,Wearable,-0.558,1,0,0,1,
5122,45-54,Free State,Essential,2024-08-06,42,GymScanner,0.657,0,15,0,0,
5123,35-44,Mpumalanga,Plus,2020-03-19,42,Phone,0.21,0,0,0,0,
5124,45-54,Limpopo,Classic,2020-04-28,39,Mixed,0.703,1,0,1,0,25.0
